root,mpm,prefork,worker,moreThreads,moreProcesses,sendfile,compression,noCompression,keepalive,basicAuth,tls,tlsAes128,tlsAes256,maxClients,compressionLevel,$<performance
1,1,0,1,0,0,0,0,1,0,1,1,1,0,512,0,165.435
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1024,0,167.7934
1,1,0,1,0,0,0,0,1,0,1,1,1,0,2048,0,166.5674
1,1,0,1,0,0,0,0,1,0,1,1,1,0,4096,0,165.77
1,1,0,1,0,0,0,0,1,1,0,1,0,1,512,0,31.9532
1,1,0,1,0,0,0,0,1,1,0,1,0,1,1024,0,32.1874
1,1,0,1,0,0,0,0,1,1,0,1,0,1,2048,0,31.8582
1,1,0,1,0,0,0,0,1,1,0,1,0,1,4096,0,32.12
1,1,0,1,0,0,0,0,1,1,0,1,1,0,512,0,30.7722
1,1,0,1,0,0,0,0,1,1,0,1,1,0,1024,0,31.2864
1,1,0,1,0,0,0,0,1,1,0,1,1,0,2048,0,31.432
1,1,0,1,0,0,0,0,1,1,0,1,1,0,4096,0,31.5532
1,1,0,1,0,0,0,0,1,1,1,1,0,1,512,0,31.9604
1,1,0,1,0,0,0,0,1,1,1,1,0,1,1024,0,32.5714
1,1,0,1,0,0,0,0,1,1,1,1,0,1,2048,0,32.5184
1,1,0,1,0,0,0,0,1,1,1,1,0,1,4096,0,32.6314
1,1,0,1,0,0,0,0,1,1,1,1,1,0,512,0,31.8286
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1024,0,31.8722
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2048,0,32.0698
1,1,0,1,0,0,0,0,1,1,1,1,1,0,4096,0,32.059
1,1,0,1,0,0,1,0,1,0,0,1,0,1,512,0,165.3746
1,1,0,1,0,0,1,0,1,0,0,1,0,1,1024,0,166.5224
1,1,0,1,0,0,1,0,1,0,0,1,0,1,2048,0,166.3034
1,1,0,1,0,0,1,0,1,0,0,1,0,1,4096,0,166.0724
1,1,0,1,0,0,1,0,1,0,0,1,1,0,512,0,166.2558
1,1,0,1,0,0,1,0,1,0,0,1,1,0,1024,0,165.7932
1,1,0,1,0,0,1,0,1,0,0,1,1,0,2048,0,166.2952
1,1,0,1,0,0,1,0,1,0,0,1,1,0,4096,0,166.468
1,1,0,1,0,0,1,0,1,0,1,1,0,1,512,0,167.5356
1,1,0,1,0,0,1,0,1,0,1,1,0,1,1024,0,164.4598
1,1,0,1,0,0,1,0,1,0,1,1,0,1,2048,0,167.5826
1,1,0,1,0,0,1,0,1,0,1,1,0,1,4096,0,166.943
1,1,0,1,0,0,1,0,1,0,1,1,1,0,512,0,166.1502
1,1,0,1,0,0,1,0,1,0,1,1,1,0,1024,0,164.893
1,1,0,1,0,0,1,0,1,0,1,1,1,0,2048,0,166.1708
1,1,0,1,0,0,1,0,1,0,1,1,1,0,4096,0,166.2084
1,1,0,1,0,0,1,0,1,1,0,1,0,1,512,0,32.0192
1,1,0,1,0,0,1,0,1,1,0,1,0,1,1024,0,31.8566
1,1,0,1,0,0,1,0,1,1,0,1,0,1,2048,0,32.0554
1,1,0,1,0,0,1,0,1,1,0,1,0,1,4096,0,32.3314
1,1,0,1,0,0,1,0,1,1,0,1,1,0,512,0,31.4014
1,1,0,1,0,0,1,0,1,1,0,1,1,0,1024,0,31.5244
1,1,0,1,0,0,1,0,1,1,0,1,1,0,2048,0,31.8004
1,1,0,1,0,0,1,0,1,1,0,1,1,0,4096,0,31.5358
1,1,0,1,0,0,1,0,1,1,1,1,0,1,512,0,32.0056
1,1,0,1,0,0,1,0,1,1,1,1,0,1,1024,0,32.735
1,1,0,1,0,0,1,0,1,1,1,1,0,1,2048,0,32.365
1,1,0,1,0,0,1,0,1,1,1,1,0,1,4096,0,32.1134
1,1,0,1,0,0,1,0,1,1,1,1,1,0,512,0,31.7104
1,1,0,1,0,0,1,0,1,1,1,1,1,0,1024,0,31.749
1,1,0,1,0,0,1,0,1,1,1,1,1,0,2048,0,32.2152
1,1,0,1,0,0,1,0,1,1,1,1,1,0,4096,0,31.6672
1,1,0,1,0,1,0,0,1,0,0,1,0,1,512,0,167.365
1,1,0,1,0,1,0,0,1,0,0,1,0,1,1024,0,166.2828
1,1,0,1,0,1,0,0,1,0,0,1,0,1,2048,0,165.6364
1,1,0,1,0,1,0,0,1,0,0,1,0,1,4096,0,166.8454
1,1,0,1,0,1,0,0,1,0,0,1,1,0,512,0,166.7048
1,1,0,1,0,1,0,0,1,0,0,1,1,0,1024,0,165.7354
1,1,0,1,0,1,0,0,1,0,0,1,1,0,2048,0,163.7588
1,1,0,1,0,1,0,0,1,0,0,1,1,0,4096,0,165.8712
1,1,0,1,0,1,0,0,1,0,1,1,0,1,512,0,165.61
1,1,0,1,0,1,0,0,1,0,1,1,0,1,1024,0,165.5938
1,1,0,1,0,1,0,0,1,0,1,1,0,1,2048,0,165.4686
1,1,0,1,0,1,0,0,1,0,1,1,0,1,4096,0,166.2886
1,1,0,1,0,1,0,0,1,0,1,1,1,0,512,0,163.98
1,1,0,1,0,1,0,0,1,0,1,1,1,0,1024,0,165.669
1,1,0,1,0,1,0,0,1,0,1,1,1,0,2048,0,165.6234
1,1,0,1,0,1,0,0,1,0,1,1,1,0,4096,0,165.3778
1,1,0,1,0,1,0,0,1,1,0,1,0,1,512,0,31.4922
1,1,0,1,0,1,0,0,1,1,0,1,0,1,1024,0,31.685
1,1,0,1,0,1,0,0,1,1,0,1,0,1,2048,0,31.862
1,1,0,1,0,1,0,0,1,1,0,1,0,1,4096,0,31.665
1,1,0,1,0,1,0,0,1,1,0,1,1,0,512,0,30.9944
1,1,0,1,0,1,0,0,1,1,0,1,1,0,1024,0,31.0114
1,1,0,1,0,1,0,0,1,1,0,1,1,0,2048,0,31.8498
1,1,0,1,0,1,0,0,1,1,0,1,1,0,4096,0,31.8784
1,1,0,1,0,1,0,0,1,1,1,1,0,1,512,0,31.043
1,1,0,1,0,1,0,0,1,1,1,1,0,1,1024,0,32.3088
1,1,0,1,0,1,0,0,1,1,1,1,0,1,2048,0,31.8196
1,1,0,1,0,1,0,0,1,1,1,1,0,1,4096,0,31.8348
1,1,0,1,0,1,0,0,1,1,1,1,1,0,512,0,32.0558
1,1,0,1,0,1,0,0,1,1,1,1,1,0,1024,0,32.0186
1,1,0,1,0,1,0,0,1,1,1,1,1,0,2048,0,31.3922
1,1,0,1,0,1,0,0,1,1,1,1,1,0,4096,0,31.4866
1,1,0,1,0,1,1,0,1,0,0,1,0,1,512,0,165.6036
1,1,0,1,0,1,1,0,1,0,0,1,0,1,1024,0,165.9138
1,1,0,1,0,1,1,0,1,0,0,1,0,1,2048,0,165.7082
1,1,0,1,0,1,1,0,1,0,0,1,0,1,4096,0,166.455
1,1,0,1,0,1,1,0,1,0,0,1,1,0,512,0,165.2184
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1024,0,164.971
1,1,0,1,0,1,1,0,1,0,0,1,1,0,2048,0,164.139
1,1,0,1,0,1,1,0,1,0,0,1,1,0,4096,0,164.6574
1,1,0,1,0,1,1,0,1,0,1,1,0,1,512,0,165.6516
1,1,0,1,0,1,1,0,1,0,1,1,0,1,1024,0,166.7002
1,1,0,1,0,1,1,0,1,0,1,1,0,1,2048,0,166.4294
1,1,0,1,0,1,1,0,1,0,1,1,0,1,4096,0,164.4474
1,1,0,1,0,1,1,0,1,0,1,1,1,0,512,0,164.5544
1,1,0,1,0,1,1,0,1,0,1,1,1,0,1024,0,166.1928
1,1,0,1,0,1,1,0,1,0,1,1,1,0,2048,0,165.321
1,1,0,1,0,1,1,0,1,0,1,1,1,0,4096,0,165.9144
1,1,0,1,0,1,1,0,1,1,0,1,0,1,512,0,31.5202
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1024,0,31.7158
1,1,0,1,0,1,1,0,1,1,0,1,0,1,2048,0,32.1012
1,1,0,1,0,1,1,0,1,1,0,1,0,1,4096,0,31.9304
1,1,0,1,0,1,1,0,1,1,0,1,1,0,512,0,31.2038
1,1,0,1,0,1,1,0,1,1,0,1,1,0,1024,0,31.6768
1,1,0,1,0,1,1,0,1,1,0,1,1,0,2048,0,31.5874
1,1,0,1,0,1,1,0,1,1,0,1,1,0,4096,0,31.5742
1,1,0,1,0,1,1,0,1,1,1,1,0,1,512,0,31.318
1,1,0,1,0,1,1,0,1,1,1,1,0,1,1024,0,32.21
1,1,0,1,0,1,1,0,1,1,1,1,0,1,2048,0,32.2426
1,1,0,1,0,1,1,0,1,1,1,1,0,1,4096,0,32.2914
1,1,0,1,0,1,1,0,1,1,1,1,1,0,512,0,31.1046
1,1,0,1,0,1,1,0,1,1,1,1,1,0,1024,0,32.0314
1,1,0,1,0,1,1,0,1,1,1,1,1,0,2048,0,31.685
1,1,0,1,0,1,1,0,1,1,1,1,1,0,4096,0,31.9382
1,1,0,1,1,0,0,0,1,0,0,1,0,1,512,0,165.5968
1,1,0,1,1,0,0,0,1,0,0,1,0,1,1024,0,166.0112
1,1,0,1,1,0,0,0,1,0,0,1,0,1,2048,0,166.1308
1,1,0,1,1,0,0,0,1,0,0,1,0,1,4096,0,165.75
1,1,0,1,1,0,0,0,1,0,0,1,1,0,512,0,165.0652
1,1,0,1,1,0,0,0,1,0,0,1,1,0,1024,0,167.1072
1,1,0,1,1,0,0,0,1,0,0,1,1,0,2048,0,166.2712
1,1,0,1,1,0,0,0,1,0,0,1,1,0,4096,0,165.6156
1,1,0,1,1,0,0,0,1,0,1,1,0,1,512,0,166.357
1,1,0,1,1,0,0,0,1,0,1,1,0,1,1024,0,166.4636
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2048,0,165.5102
1,1,0,1,1,0,0,0,1,0,1,1,0,1,4096,0,165.2874
1,1,0,1,1,0,0,0,1,0,1,1,1,0,512,0,165.3992
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1024,0,164.7126
1,1,0,1,1,0,0,0,1,0,1,1,1,0,2048,0,166.3884
1,1,0,1,1,0,0,0,1,0,1,1,1,0,4096,0,166.369
1,1,0,1,1,0,0,0,1,1,0,1,0,1,512,0,31.6644
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1024,0,31.9402
1,1,0,1,1,0,0,0,1,1,0,1,0,1,2048,0,32.4504
1,1,0,1,1,0,0,0,1,1,0,1,0,1,4096,0,32.4208
1,1,0,1,1,0,0,0,1,1,0,1,1,0,512,0,31.735
1,1,0,1,1,0,0,0,1,1,0,1,1,0,1024,0,31.697
1,1,0,1,1,0,0,0,1,1,0,1,1,0,2048,0,32.444
1,1,0,1,1,0,0,0,1,1,0,1,1,0,4096,0,32.1172
1,1,0,1,1,0,0,0,1,1,1,1,0,1,512,0,31.7374
1,1,0,1,1,0,0,0,1,1,1,1,0,1,1024,0,32.243
1,1,0,1,1,0,0,0,1,1,1,1,0,1,2048,0,33.159
1,1,0,1,1,0,0,0,1,1,1,1,0,1,4096,0,32.609
1,1,0,1,1,0,0,0,1,1,1,1,1,0,512,0,31.5006
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1024,0,31.7618
1,1,0,1,1,0,0,0,1,1,1,1,1,0,2048,0,32.2686
1,1,0,1,1,0,0,0,1,1,1,1,1,0,4096,0,32.818
1,1,0,1,1,0,1,0,1,0,0,1,0,1,512,0,165.3468
1,1,0,1,1,0,1,0,1,0,0,1,0,1,1024,0,166.4662
1,1,0,1,1,0,1,0,1,0,0,1,0,1,2048,0,167.2732
1,1,0,1,1,0,1,0,1,0,0,1,0,1,4096,0,166.7202
1,1,0,1,1,0,1,0,1,0,0,1,1,0,512,0,164.4768
1,1,0,1,1,0,1,0,1,0,0,1,1,0,1024,0,164.8794
1,1,0,1,1,0,1,0,1,0,0,1,1,0,2048,0,165.7742
1,1,0,1,1,0,1,0,1,0,0,1,1,0,4096,0,166.2686
1,1,0,1,1,0,1,0,1,0,1,1,0,1,512,0,165.7976
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1024,0,167.1998
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2048,0,165.263
1,1,0,1,1,0,1,0,1,0,1,1,0,1,4096,0,165.262
1,1,0,1,1,0,1,0,1,0,1,1,1,0,512,0,164.7262
1,1,0,1,1,0,1,0,1,0,1,1,1,0,1024,0,165.1998
1,1,0,1,1,0,1,0,1,0,1,1,1,0,2048,0,165.3734
1,1,0,1,1,0,1,0,1,0,1,1,1,0,4096,0,165.4922
1,1,0,1,1,0,1,0,1,1,0,1,0,1,512,0,31.3692
1,1,0,1,1,0,1,0,1,1,0,1,0,1,1024,0,32.1072
1,1,0,1,1,0,1,0,1,1,0,1,0,1,2048,0,32.189
1,1,0,1,1,0,1,0,1,1,0,1,0,1,4096,0,32.8392
1,1,0,1,1,0,1,0,1,1,0,1,1,0,512,0,31.3184
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1024,0,31.7292
1,1,0,1,1,0,1,0,1,1,0,1,1,0,2048,0,32.5316
1,1,0,1,1,0,1,0,1,1,0,1,1,0,4096,0,31.9924
1,1,0,1,1,0,1,0,1,1,1,1,0,1,512,0,31.8362
1,1,0,1,1,0,1,0,1,1,1,1,0,1,1024,0,31.9102
1,1,0,1,1,0,1,0,1,1,1,1,0,1,2048,0,32.4194
1,1,0,1,1,0,1,0,1,1,1,1,0,1,4096,0,32.9728
1,1,0,1,1,0,1,0,1,1,1,1,1,0,512,0,31.3328
1,1,0,1,1,0,1,0,1,1,1,1,1,0,1024,0,31.7144
1,1,0,1,1,0,1,0,1,1,1,1,1,0,2048,0,32.4256
1,1,0,1,1,0,1,0,1,1,1,1,1,0,4096,0,32.7104
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,1,165.154
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,1,166.224
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,1,166.6586
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,1,166.7554
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,5,164.747
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,5,166.5264
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,5,165.5902
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,5,167.1592
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,9,165.1694
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,9,166.5862
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,9,166.1722
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,9,164.7642
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,1,164.569
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,1,166.7852
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,1,165.0652
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,1,166.3704
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,5,165.0354
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,5,166.4262
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,5,165.9108
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,5,165.331
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,9,163.658
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,9,166.161
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,9,165.5136
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,9,165.1878
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,1,164.934
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,1,166.0324
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,1,165.1174
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,1,166.2404
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,5,166.4484
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,5,167.5896
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,5,166.0328
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,5,166.0754
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,9,165.5408
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,9,166.9542
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,9,165.9614
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,9,165.1594
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,1,164.9752
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,1,166.4184
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,1,165.0206
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,1,165.7182
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,5,164.9798
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,5,166.423
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,5,166.321
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,5,165.491
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,9,165.1394
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,9,166.276
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,9,166.088
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,9,165.4448
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,1,164.6828
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,1,166.7814
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,1,167.4408
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,1,166.5316
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,5,165.0304
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,5,165.9772
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,5,165.5648
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,5,166.0164
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,9,165.5554
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,9,165.4394
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,9,167.01
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,9,165.085
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,1,165.475
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,1,164.8434
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,1,165.4514
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,1,164.7052
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,5,165.1224
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,5,165.1872
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,5,165.2756
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,5,165.8138
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,9,163.523
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,9,165.5302
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,9,164.5952
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,9,167.7072
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,1,165.759
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,1,165.3988
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,1,166.5794
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,1,165.7298
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,5,165.7726
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,5,167.115
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,5,165.9706
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,5,165.9256
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,9,165.4402
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,9,166.3198
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,9,165.321
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,9,166.7076
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,1,165.7196
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,1,164.9958
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,1,165.5494
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,1,167.0842
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,5,164.9812
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,5,165.923
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,5,165.4616
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,5,165.0252
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,9,165.6692
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,9,165.645
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,9,166.3448
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,9,166.4354
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,1,164.1974
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,1,166.4298
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,1,165.011
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,1,166.512
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,5,165.3126
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,5,165.1546
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,5,165.4598
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,5,165.8148
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,9,165.6438
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,9,165.3348
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,9,167.1366
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,9,164.3042
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,1,164.1136
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,1,165.4312
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,1,164.2958
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,1,165.8874
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,5,165.0934
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,5,165.3872
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,5,165.876
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,5,165.4222
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,9,163.897
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,9,167.2918
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,9,165.2586
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,9,165.5564
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,1,165.5144
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,1,164.8934
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,1,165.0098
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,1,166.711
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,5,165.3026
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,5,165.7458
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,5,166.2992
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,5,166.6926
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,9,166.0992
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,9,166.7508
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,9,164.6388
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,9,165.7304
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,1,164.49
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,1,165.9978
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,1,166.1678
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,1,165.458
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,5,165.8126
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,5,165.5984
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,5,165.3954
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,5,164.6116
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,9,165.3268
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,9,165.0614
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,9,165.0058
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,9,165.8312
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,1,164.858
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,1,164.6454
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,1,167.0938
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,1,165.7894
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,5,165.8586
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,5,165.389
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,5,165.2144
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,5,166.3786
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,9,164.4698
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,9,165.5344
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,9,165.6504
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,9,165.818
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,1,164.5316
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,1,165.2114
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,1,165.0684
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,1,165.0762
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,5,164.8376
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,5,164.6674
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,5,166.0924
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,5,166.2506
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,9,163.5742
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,9,165.5724
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,9,164.678
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,9,165.0144
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,1,164.518
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,1,165.0134
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,1,165.7754
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,1,164.6994
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,5,165.895
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,5,164.9424
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,5,165.4188
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,5,166.3618
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,9,165.9916
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,9,165.9012
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,9,164.8718
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,9,165.5446
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,1,164.7384
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,1,165.4944
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,1,165.2662
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,1,165.6518
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,5,165.0448
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,5,164.7198
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,5,165.2262
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,5,165.0494
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,9,164.9432
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,9,165.5502
