root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,$<performance
1,1,0,0,0,0,4,0,4,20,128,0,6744.8
1,1,0,0,0,0,1,0,1,32,128,0,6894.2
1,1,0,0,0,0,2,0,1,32,128,0,6830
1,1,0,0,0,0,3,0,1,32,128,0,6159
1,1,0,0,0,0,4,0,1,32,128,0,6752
1,1,0,0,0,0,1,0,2,32,128,0,6282.2
1,1,0,0,0,0,2,0,2,32,128,0,6133.4
1,1,0,0,0,0,3,0,2,32,128,0,6212.6
1,1,0,0,0,0,4,0,2,32,128,0,6247.2
1,1,0,0,0,0,1,0,3,32,128,0,6685.8
1,1,0,0,0,0,2,0,3,32,128,0,6866.8
1,1,0,0,0,0,3,0,3,32,128,0,6245.8
1,1,0,0,0,0,4,0,3,32,128,0,6613.6
1,1,0,0,0,0,1,0,4,32,128,0,6374.6
1,1,0,0,0,0,2,0,4,32,128,0,6179.4
1,1,0,0,0,0,3,0,4,32,128,0,6383.6
1,1,0,0,0,0,4,0,4,32,128,0,6230.4
1,1,0,0,0,0,1,0,1,64,128,0,6800.8
1,1,0,0,0,0,2,0,1,64,128,0,6738.4
1,1,0,0,0,0,3,0,1,64,128,0,5971.8
1,1,0,0,0,0,4,0,1,64,128,0,6725.8
1,1,0,0,0,0,1,0,2,64,128,0,5941.6
1,1,0,0,0,0,2,0,2,64,128,0,5846.8
1,1,0,0,0,0,3,0,2,64,128,0,5934
1,1,0,0,0,0,4,0,2,64,128,0,5916.4
1,1,0,0,0,0,1,0,3,64,128,0,6433
1,1,0,0,0,0,2,0,3,64,128,0,6745.2
1,1,0,0,0,0,3,0,3,64,128,0,5901
1,1,0,0,0,0,4,0,3,64,128,0,6409.4
1,1,0,0,0,0,1,0,4,64,128,0,5956.6
1,1,0,0,0,0,2,0,4,64,128,0,5805.2
1,1,0,0,0,0,3,0,4,64,128,0,6062.6
1,1,0,0,0,0,4,0,4,64,128,0,5808
1,1,0,0,0,0,1,0,1,128,128,0,6340.4
1,1,0,0,0,0,2,0,1,128,128,0,6287.2
1,1,0,0,0,0,3,0,1,128,128,0,5996
1,1,0,0,0,0,4,0,1,128,128,0,6376.2
1,1,0,0,0,0,1,0,2,128,128,0,5878.4
1,1,0,0,0,0,2,0,2,128,128,0,5796.2
1,1,0,0,0,0,3,0,2,128,128,0,5782.6
1,1,0,0,0,0,4,0,2,128,128,0,5828.4
1,1,0,0,0,0,1,0,3,128,128,0,6178.2
1,1,0,0,0,0,2,0,3,128,128,0,6233.4
1,1,0,0,0,0,3,0,3,128,128,0,5926
1,1,0,0,0,0,4,0,3,128,128,0,6159.8
1,1,0,0,0,0,1,0,4,128,128,0,5913.6
1,1,0,0,0,0,2,0,4,128,128,0,5763.6
1,1,0,0,0,0,3,0,4,128,128,0,5855.6
1,1,0,0,0,0,4,0,4,128,128,0,5772
1,1,0,0,0,0,1,0,1,0,0,8,8040.4
1,1,0,0,0,0,2,0,1,0,0,8,7953.8
1,1,0,0,0,0,3,0,1,0,0,8,7925
1,1,0,0,0,0,4,0,1,0,0,8,7942.8
1,1,0,0,0,0,1,0,2,0,0,8,8038.2
1,1,0,0,0,0,2,0,2,0,0,8,7942
1,1,0,0,0,0,3,0,2,0,0,8,7922.6
1,1,0,0,0,0,4,0,2,0,0,8,7944.8
1,1,0,0,0,0,1,0,3,0,0,8,7900.2
1,1,0,0,0,0,2,0,3,0,0,8,7831.6
1,1,0,0,0,0,3,0,3,0,0,8,7815.6
1,1,0,0,0,0,4,0,3,0,0,8,7811.2
1,1,0,0,0,0,1,0,4,0,0,8,7898
1,1,0,0,0,0,2,0,4,0,0,8,7833.2
1,1,0,0,0,0,3,0,4,0,0,8,7811
1,1,0,0,0,0,4,0,4,0,0,8,7816
1,1,0,0,0,0,1,0,1,8,0,8,6622.6
1,1,0,0,0,0,2,0,1,8,0,8,6557.2
1,1,0,0,0,0,3,0,1,8,0,8,7408
1,1,0,0,0,0,4,0,1,8,0,8,7247.6
1,1,0,0,0,0,1,0,2,8,0,8,7045.4
1,1,0,0,0,0,2,0,2,8,0,8,6916.6
1,1,0,0,0,0,3,0,2,8,0,8,7403
1,1,0,0,0,0,4,0,2,8,0,8,7326.4
1,1,0,0,0,0,1,0,3,8,0,8,6598.2
1,1,0,0,0,0,2,0,3,8,0,8,6568
1,1,0,0,0,0,3,0,3,8,0,8,7159.2
1,1,0,0,0,0,4,0,3,8,0,8,7175.8
1,1,0,0,0,0,1,0,4,8,0,8,7015.4
1,1,0,0,0,0,2,0,4,8,0,8,6851.2
1,1,0,0,0,0,3,0,4,8,0,8,7258.8
1,1,0,0,0,0,4,0,4,8,0,8,7187.4
1,1,0,0,0,0,1,0,1,10,0,8,6583.2
1,1,0,0,0,0,2,0,1,10,0,8,6512.6
1,1,0,0,0,0,3,0,1,10,0,8,6650.6
1,1,0,0,0,0,4,0,1,10,0,8,7217.4
1,1,0,0,0,0,1,0,2,10,0,8,7055.4
1,1,0,0,0,0,2,0,2,10,0,8,6975.2
1,1,0,0,0,0,3,0,2,10,0,8,7207.4
1,1,0,0,0,0,4,0,2,10,0,8,7343.6
1,1,0,0,0,0,1,0,3,10,0,8,6584.2
1,1,0,0,0,0,2,0,3,10,0,8,6537.2
1,1,0,0,0,0,3,0,3,10,0,8,6339
1,1,0,0,0,0,4,0,3,10,0,8,6604.2
1,1,0,0,0,0,1,0,4,10,0,8,7140
1,1,0,0,0,0,2,0,4,10,0,8,6916.2
1,1,0,0,0,0,3,0,4,10,0,8,6717.4
1,1,0,0,0,0,4,0,4,10,0,8,7211.4
1,1,0,0,0,0,1,0,1,16,0,8,6594.8
1,1,0,0,0,0,2,0,1,16,0,8,6556.2
1,1,0,0,0,0,3,0,1,16,0,8,6538.2
1,1,0,0,0,0,4,0,1,16,0,8,6886.2
1,1,0,0,0,0,1,0,2,16,0,8,7019
1,1,0,0,0,0,2,0,2,16,0,8,6941.2
1,1,0,0,0,0,3,0,2,16,0,8,7183
1,1,0,0,0,0,4,0,2,16,0,8,6890.6
1,1,0,0,0,0,1,0,3,16,0,8,6631
1,1,0,0,0,0,2,0,3,16,0,8,6621
1,1,0,0,0,0,3,0,3,16,0,8,6352
1,1,0,0,0,0,4,0,3,16,0,8,6658.6
1,1,0,0,0,0,1,0,4,16,0,8,7123
1,1,0,0,0,0,2,0,4,16,0,8,6894.6
1,1,0,0,0,0,3,0,4,16,0,8,7013.2
1,1,0,0,0,0,4,0,4,16,0,8,6930.6
1,1,0,0,0,0,1,0,1,20,0,8,6831.8
1,1,0,0,0,0,2,0,1,20,0,8,6806
1,1,0,0,0,0,3,0,1,20,0,8,6325.8
1,1,0,0,0,0,4,0,1,20,0,8,6964.6
1,1,0,0,0,0,1,0,2,20,0,8,7093.4
1,1,0,0,0,0,2,0,2,20,0,8,6982.4
1,1,0,0,0,0,3,0,2,20,0,8,6876.6
1,1,0,0,0,0,4,0,2,20,0,8,6897.4
1,1,0,0,0,0,1,0,3,20,0,8,6807.6
1,1,0,0,0,0,2,0,3,20,0,8,6843.8
1,1,0,0,0,0,3,0,3,20,0,8,6381.6
1,1,0,0,0,0,4,0,3,20,0,8,6737.8
1,1,0,0,0,0,1,0,4,20,0,8,7178.6
1,1,0,0,0,0,2,0,4,20,0,8,7018
1,1,0,0,0,0,3,0,4,20,0,8,7028.4
1,1,0,0,0,0,4,0,4,20,0,8,6916
1,1,0,0,0,0,1,0,1,32,0,8,7061.6
1,1,0,0,0,0,2,0,1,32,0,8,7004.2
1,1,0,0,0,0,3,0,1,32,0,8,6426.6
1,1,0,0,0,0,4,0,1,32,0,8,7096.8
1,1,0,0,0,0,1,0,2,32,0,8,7068.8
1,1,0,0,0,0,2,0,2,32,0,8,6939.4
1,1,0,0,0,0,3,0,2,32,0,8,6927.6
1,1,0,0,0,0,4,0,2,32,0,8,7033.2
1,1,0,0,0,0,1,0,3,32,0,8,6942.6
1,1,0,0,0,0,2,0,3,32,0,8,7095
1,1,0,0,0,0,3,0,3,32,0,8,6519.2
1,1,0,0,0,0,4,0,3,32,0,8,6901.2
1,1,0,0,0,0,1,0,4,32,0,8,7135.4
1,1,0,0,0,0,2,0,4,32,0,8,6975.4
1,1,0,0,0,0,3,0,4,32,0,8,7043.6
1,1,0,0,0,0,4,0,4,32,0,8,6962
1,1,0,0,0,0,1,0,1,64,0,8,7886.4
1,1,0,0,0,0,2,0,1,64,0,8,7824.2
1,1,0,0,0,0,3,0,1,64,0,8,7258.4
1,1,0,0,0,0,4,0,1,64,0,8,7836.6
1,1,0,0,0,0,1,0,2,64,0,8,8729.2
1,1,0,0,0,0,2,0,2,64,0,8,8576
1,1,0,0,0,0,3,0,2,64,0,8,8538.2
1,1,0,0,0,0,4,0,2,64,0,8,8487
1,1,0,0,0,0,1,0,3,64,0,8,7476.2
1,1,0,0,0,0,2,0,3,64,0,8,7743.8
1,1,0,0,0,0,3,0,3,64,0,8,6956.4
1,1,0,0,0,0,4,0,3,64,0,8,7545.4
1,1,0,0,0,0,1,0,4,64,0,8,8710.8
1,1,0,0,0,0,2,0,4,64,0,8,8511.8
1,1,0,0,0,0,3,0,4,64,0,8,8391.8
1,1,0,0,0,0,4,0,4,64,0,8,8436.4
1,1,0,0,0,0,1,0,1,128,0,8,8833.6
1,1,0,0,0,0,2,0,1,128,0,8,8802
1,1,0,0,0,0,3,0,1,128,0,8,8439.6
1,1,0,0,0,0,4,0,1,128,0,8,9106.4
1,1,0,0,0,0,1,0,2,128,0,8,9192.2
1,1,0,0,0,0,2,0,2,128,0,8,8985.6
1,1,0,0,0,0,3,0,2,128,0,8,8880
1,1,0,0,0,0,4,0,2,128,0,8,8956.4
1,1,0,0,0,0,1,0,3,128,0,8,8973.2
1,1,0,0,0,0,2,0,3,128,0,8,9070.2
1,1,0,0,0,0,3,0,3,128,0,8,8564.4
1,1,0,0,0,0,4,0,3,128,0,8,9168.4
1,1,0,0,0,0,1,0,4,128,0,8,9381.8
1,1,0,0,0,0,2,0,4,128,0,8,9134.6
1,1,0,0,0,0,3,0,4,128,0,8,9090.6
1,1,0,0,0,0,4,0,4,128,0,8,9093
1,1,0,0,0,0,1,0,1,0,8,8,5724.2
1,1,0,0,0,0,2,0,1,0,8,8,5618.4
1,1,0,0,0,0,3,0,1,0,8,8,5613.4
1,1,0,0,0,0,4,0,1,0,8,8,5624.6
1,1,0,0,0,0,1,0,2,0,8,8,5714.2
1,1,0,0,0,0,2,0,2,0,8,8,5606.2
1,1,0,0,0,0,3,0,2,0,8,8,5605.8
1,1,0,0,0,0,4,0,2,0,8,8,5602
1,1,0,0,0,0,1,0,3,0,8,8,5682.8
1,1,0,0,0,0,2,0,3,0,8,8,5641.2
1,1,0,0,0,0,3,0,3,0,8,8,5606.6
1,1,0,0,0,0,4,0,3,0,8,8,5588.8
1,1,0,0,0,0,1,0,4,0,8,8,5686.4
1,1,0,0,0,0,2,0,4,0,8,8,5638.8
1,1,0,0,0,0,3,0,4,0,8,8,5597.6
1,1,0,0,0,0,4,0,4,0,8,8,5591.2
1,1,0,0,0,0,1,0,1,8,8,8,14702.4
1,1,0,0,0,0,2,0,1,8,8,8,14572.6
1,1,0,0,0,0,3,0,1,8,8,8,15256
1,1,0,0,0,0,4,0,1,8,8,8,15180.8
1,1,0,0,0,0,1,0,2,8,8,8,14481.2
1,1,0,0,0,0,2,0,2,8,8,8,14448.2
1,1,0,0,0,0,3,0,2,8,8,8,15335.4
1,1,0,0,0,0,4,0,2,8,8,8,15311
1,1,0,0,0,0,1,0,3,8,8,8,14419
1,1,0,0,0,0,2,0,3,8,8,8,14470.2
1,1,0,0,0,0,3,0,3,8,8,8,15112.6
1,1,0,0,0,0,4,0,3,8,8,8,15033
1,1,0,0,0,0,1,0,4,8,8,8,14276.8
1,1,0,0,0,0,2,0,4,8,8,8,14217
1,1,0,0,0,0,3,0,4,8,8,8,15138.8
1,1,0,0,0,0,4,0,4,8,8,8,15062
1,1,0,0,0,0,1,0,1,10,8,8,12907.8
1,1,0,0,0,0,2,0,1,10,8,8,12843.2
1,1,0,0,0,0,3,0,1,10,8,8,12715.8
1,1,0,0,0,0,4,0,1,10,8,8,13561
1,1,0,0,0,0,1,0,2,10,8,8,12653.2
1,1,0,0,0,0,2,0,2,10,8,8,12649.6
1,1,0,0,0,0,3,0,2,10,8,8,12738
1,1,0,0,0,0,4,0,2,10,8,8,13558.8
1,1,0,0,0,0,1,0,3,10,8,8,12698.6
1,1,0,0,0,0,2,0,3,10,8,8,12809.8
1,1,0,0,0,0,3,0,3,10,8,8,12600.8
1,1,0,0,0,0,4,0,3,10,8,8,13520.6
1,1,0,0,0,0,1,0,4,10,8,8,12438.4
1,1,0,0,0,0,2,0,4,10,8,8,12495.4
1,1,0,0,0,0,3,0,4,10,8,8,12573.2
1,1,0,0,0,0,4,0,4,10,8,8,13416.4
1,1,0,0,0,0,1,0,1,16,8,8,10274.4
1,1,0,0,0,0,2,0,1,16,8,8,10279.6
1,1,0,0,0,0,3,0,1,16,8,8,10038
1,1,0,0,0,0,4,0,1,16,8,8,10704.8
1,1,0,0,0,0,1,0,2,16,8,8,10109
1,1,0,0,0,0,2,0,2,16,8,8,10057.8
1,1,0,0,0,0,3,0,2,16,8,8,10080
1,1,0,0,0,0,4,0,2,16,8,8,10101.4
1,1,0,0,0,0,1,0,3,16,8,8,10166.2
1,1,0,0,0,0,2,0,3,16,8,8,10218.8
1,1,0,0,0,0,3,0,3,16,8,8,9899.8
1,1,0,0,0,0,4,0,3,16,8,8,10254.2
1,1,0,0,0,0,1,0,4,16,8,8,9992.8
1,1,0,0,0,0,2,0,4,16,8,8,9867
1,1,0,0,0,0,3,0,4,16,8,8,10043.8
1,1,0,0,0,0,4,0,4,16,8,8,9973.6
1,1,0,0,0,0,1,0,1,20,8,8,9644.8
1,1,0,0,0,0,2,0,1,20,8,8,9622.8
1,1,0,0,0,0,3,0,1,20,8,8,9217.4
1,1,0,0,0,0,4,0,1,20,8,8,10017
1,1,0,0,0,0,1,0,2,20,8,8,9280.4
1,1,0,0,0,0,2,0,2,20,8,8,9193.6
1,1,0,0,0,0,3,0,2,20,8,8,9286.4
1,1,0,0,0,0,4,0,2,20,8,8,9221.2
1,1,0,0,0,0,1,0,3,20,8,8,9534.4
1,1,0,0,0,0,2,0,3,20,8,8,9588.2
1,1,0,0,0,0,3,0,3,20,8,8,9204.2
1,1,0,0,0,0,4,0,3,20,8,8,9537.4
1,1,0,0,0,0,1,0,4,20,8,8,9225
1,1,0,0,0,0,2,0,4,20,8,8,9156
1,1,0,0,0,0,3,0,4,20,8,8,9367.6
1,1,0,0,0,0,4,0,4,20,8,8,9094
1,1,0,0,0,0,1,0,1,32,8,8,8459.6
1,1,0,0,0,0,2,0,1,32,8,8,8459
1,1,0,0,0,0,3,0,1,32,8,8,8021.4
1,1,0,0,0,0,4,0,1,32,8,8,8730.8
1,1,0,0,0,0,1,0,2,32,8,8,8092.2
1,1,0,0,0,0,2,0,2,32,8,8,8046.4
1,1,0,0,0,0,3,0,2,32,8,8,8161.2
1,1,0,0,0,0,4,0,2,32,8,8,8131.6
1,1,0,0,0,0,1,0,3,32,8,8,8277.4
1,1,0,0,0,0,2,0,3,32,8,8,8482.8
1,1,0,0,0,0,3,0,3,32,8,8,7977.6
1,1,0,0,0,0,4,0,3,32,8,8,8303
1,1,0,0,0,0,1,0,4,32,8,8,8081.8
1,1,0,0,0,0,2,0,4,32,8,8,7949.6
1,1,0,0,0,0,3,0,4,32,8,8,8155
1,1,0,0,0,0,4,0,4,32,8,8,7949.2
1,1,0,0,0,0,1,0,1,64,8,8,7397.6
1,1,0,0,0,0,2,0,1,64,8,8,7389
1,1,0,0,0,0,3,0,1,64,8,8,6850.8
1,1,0,0,0,0,4,0,1,64,8,8,7576.4
1,1,0,0,0,0,1,0,2,64,8,8,6978.8
1,1,0,0,0,0,2,0,2,64,8,8,6911
1,1,0,0,0,0,3,0,2,64,8,8,6933.2
1,1,0,0,0,0,4,0,2,64,8,8,6952.8
1,1,0,0,0,0,1,0,3,64,8,8,7261.4
1,1,0,0,0,0,2,0,3,64,8,8,7468
1,1,0,0,0,0,3,0,3,64,8,8,6792.4
1,1,0,0,0,0,4,0,3,64,8,8,7298.2
1,1,0,0,0,0,1,0,4,64,8,8,7011.6
1,1,0,0,0,0,2,0,4,64,8,8,6834.2
1,1,0,0,0,0,3,0,4,64,8,8,6994.8
1,1,0,0,0,0,4,0,4,64,8,8,6814.2
1,1,0,0,0,0,1,0,1,128,8,8,6459.4
1,1,0,0,0,0,2,0,1,128,8,8,6405.6
1,1,0,0,0,0,3,0,1,128,8,8,6181.8
1,1,0,0,0,0,4,0,1,128,8,8,6514.6
1,1,0,0,0,0,1,0,2,128,8,8,6304
1,1,0,0,0,0,2,0,2,128,8,8,6241
1,1,0,0,0,0,3,0,2,128,8,8,6227.4
1,1,0,0,0,0,4,0,2,128,8,8,6225.6
1,1,0,0,0,0,1,0,3,128,8,8,6366.2
1,1,0,0,0,0,2,0,3,128,8,8,6396.8
1,1,0,0,0,0,3,0,3,128,8,8,6124
1,1,0,0,0,0,4,0,3,128,8,8,6338.6
1,1,0,0,0,0,1,0,4,128,8,8,6286.6
1,1,0,0,0,0,2,0,4,128,8,8,6161.4
1,1,0,0,0,0,3,0,4,128,8,8,6202.4
1,1,0,0,0,0,4,0,4,128,8,8,6130
1,1,0,0,0,0,1,0,1,0,10,8,5975.2
1,1,0,0,0,0,2,0,1,0,10,8,5862.8
1,1,0,0,0,0,3,0,1,0,10,8,5858.4
1,1,0,0,0,0,4,0,1,0,10,8,5875.4
1,1,0,0,0,0,1,0,2,0,10,8,5975.6
1,1,0,0,0,0,2,0,2,0,10,8,5852
1,1,0,0,0,0,3,0,2,0,10,8,5863.4
1,1,0,0,0,0,4,0,2,0,10,8,5869.8
1,1,0,0,0,0,1,0,3,0,10,8,5938.4
1,1,0,0,0,0,2,0,3,0,10,8,5873
1,1,0,0,0,0,3,0,3,0,10,8,5860.8
1,1,0,0,0,0,4,0,3,0,10,8,5836.8
1,1,0,0,0,0,1,0,4,0,10,8,5948.2
1,1,0,0,0,0,2,0,4,0,10,8,5878.6
1,1,0,0,0,0,3,0,4,0,10,8,5860.2
1,1,0,0,0,0,4,0,4,0,10,8,5841.2
1,1,0,0,0,0,1,0,1,8,10,8,13318.6
1,1,0,0,0,0,2,0,1,8,10,8,13273.8
1,1,0,0,0,0,3,0,1,8,10,8,14247.2
1,1,0,0,0,0,4,0,1,8,10,8,14237.6
1,1,0,0,0,0,1,0,2,8,10,8,13023.2
1,1,0,0,0,0,2,0,2,8,10,8,13004.8
1,1,0,0,0,0,3,0,2,8,10,8,14256.2
1,1,0,0,0,0,4,0,2,8,10,8,14200
1,1,0,0,0,0,1,0,3,8,10,8,13361.2
1,1,0,0,0,0,2,0,3,8,10,8,13380.6
1,1,0,0,0,0,3,0,3,8,10,8,14189.6
1,1,0,0,0,0,4,0,3,8,10,8,14170.4
1,1,0,0,0,0,1,0,4,8,10,8,12838.4
1,1,0,0,0,0,2,0,4,8,10,8,12951.2
1,1,0,0,0,0,3,0,4,8,10,8,14081
1,1,0,0,0,0,4,0,4,8,10,8,13978.6
1,1,0,0,0,0,1,0,1,10,10,8,11834.4
1,1,0,0,0,0,2,0,1,10,10,8,11851.2
1,1,0,0,0,0,3,0,1,10,10,8,11699.2
1,1,0,0,0,0,4,0,1,10,10,8,12832
1,1,0,0,0,0,1,0,2,10,10,8,11614.8
1,1,0,0,0,0,2,0,2,10,10,8,11603.8
1,1,0,0,0,0,3,0,2,10,10,8,11635.6
1,1,0,0,0,0,4,0,2,10,10,8,12818.4
1,1,0,0,0,0,1,0,3,10,10,8,11854.2
1,1,0,0,0,0,2,0,3,10,10,8,11987.6
1,1,0,0,0,0,3,0,3,10,10,8,11686.6
1,1,0,0,0,0,4,0,3,10,10,8,12784.8
1,1,0,0,0,0,1,0,4,10,10,8,11509.6
1,1,0,0,0,0,2,0,4,10,10,8,11575.2
1,1,0,0,0,0,3,0,4,10,10,8,11567.4
1,1,0,0,0,0,4,0,4,10,10,8,12663.6
1,1,0,0,0,0,1,0,1,16,10,8,9753.2
1,1,0,0,0,0,2,0,1,16,10,8,9817.8
1,1,0,0,0,0,3,0,1,16,10,8,9511.2
1,1,0,0,0,0,4,0,1,16,10,8,10433
1,1,0,0,0,0,1,0,2,16,10,8,9525.4
1,1,0,0,0,0,2,0,2,16,10,8,9474.8
1,1,0,0,0,0,3,0,2,16,10,8,9535.4
1,1,0,0,0,0,4,0,2,16,10,8,9535.8
1,1,0,0,0,0,1,0,3,16,10,8,9795.8
1,1,0,0,0,0,2,0,3,16,10,8,9947
1,1,0,0,0,0,3,0,3,16,10,8,9494.2
1,1,0,0,0,0,4,0,3,16,10,8,9935.8
1,1,0,0,0,0,1,0,4,16,10,8,9429.4
1,1,0,0,0,0,2,0,4,16,10,8,9352.6
1,1,0,0,0,0,3,0,4,16,10,8,9559.2
1,1,0,0,0,0,4,0,4,16,10,8,9480.8
1,1,0,0,0,0,1,0,1,20,10,8,9342.2
1,1,0,0,0,0,2,0,1,20,10,8,9336.6
1,1,0,0,0,0,3,0,1,20,10,8,8856.4
1,1,0,0,0,0,4,0,1,20,10,8,9840.8
1,1,0,0,0,0,1,0,2,20,10,8,8899.6
1,1,0,0,0,0,2,0,2,20,10,8,8808.4
1,1,0,0,0,0,3,0,2,20,10,8,8956.4
1,1,0,0,0,0,4,0,2,20,10,8,8838.2
1,1,0,0,0,0,1,0,3,20,10,8,9313.2
1,1,0,0,0,0,2,0,3,20,10,8,9447
1,1,0,0,0,0,3,0,3,20,10,8,8836.2
1,1,0,0,0,0,4,0,3,20,10,8,9317.6
1,1,0,0,0,0,1,0,4,20,10,8,8887.4
1,1,0,0,0,0,2,0,4,20,10,8,8793
1,1,0,0,0,0,3,0,4,20,10,8,9082.4
1,1,0,0,0,0,4,0,4,20,10,8,8802.8
1,1,0,0,0,0,1,0,1,32,10,8,8462.8
1,1,0,0,0,0,2,0,1,32,10,8,8437.6
1,1,0,0,0,0,3,0,1,32,10,8,7844.8
1,1,0,0,0,0,4,0,1,32,10,8,8803.2
1,1,0,0,0,0,1,0,2,32,10,8,7891
1,1,0,0,0,0,2,0,2,32,10,8,7826.8
1,1,0,0,0,0,3,0,2,32,10,8,7996.8
1,1,0,0,0,0,4,0,2,32,10,8,7968.8
1,1,0,0,0,0,1,0,3,32,10,8,8297.2
1,1,0,0,0,0,2,0,3,32,10,8,8546.2
1,1,0,0,0,0,3,0,3,32,10,8,7871.4
1,1,0,0,0,0,4,0,3,32,10,8,8279
1,1,0,0,0,0,1,0,4,32,10,8,7953.6
1,1,0,0,0,0,2,0,4,32,10,8,7814.2
1,1,0,0,0,0,3,0,4,32,10,8,8098.8
1,1,0,0,0,0,4,0,4,32,10,8,7837.8
1,1,0,0,0,0,1,0,1,64,10,8,7554.6
1,1,0,0,0,0,2,0,1,64,10,8,7511.6
1,1,0,0,0,0,3,0,1,64,10,8,6837
1,1,0,0,0,0,4,0,1,64,10,8,7807.8
1,1,0,0,0,0,1,0,2,64,10,8,7005.6
1,1,0,0,0,0,2,0,2,64,10,8,6876.6
1,1,0,0,0,0,3,0,2,64,10,8,6938.6
1,1,0,0,0,0,4,0,2,64,10,8,6929
1,1,0,0,0,0,1,0,3,64,10,8,7436
1,1,0,0,0,0,2,0,3,64,10,8,7605
1,1,0,0,0,0,3,0,3,64,10,8,6830
1,1,0,0,0,0,4,0,3,64,10,8,7422.8
1,1,0,0,0,0,1,0,4,64,10,8,7048.2
1,1,0,0,0,0,2,0,4,64,10,8,6847
1,1,0,0,0,0,3,0,4,64,10,8,7045.8
1,1,0,0,0,0,4,0,4,64,10,8,6836.4
1,1,0,0,0,0,1,0,1,128,10,8,6534
1,1,0,0,0,0,2,0,1,128,10,8,6461.4
1,1,0,0,0,0,3,0,1,128,10,8,6273.4
1,1,0,0,0,0,4,0,1,128,10,8,6585.6
1,1,0,0,0,0,1,0,2,128,10,8,6384
1,1,0,0,0,0,2,0,2,128,10,8,6315.6
1,1,0,0,0,0,3,0,2,128,10,8,6295.6
1,1,0,0,0,0,4,0,2,128,10,8,6295.4
1,1,0,0,0,0,1,0,3,128,10,8,6500.6
1,1,0,0,0,0,2,0,3,128,10,8,6502.8
1,1,0,0,0,0,3,0,3,128,10,8,6250.2
1,1,0,0,0,0,4,0,3,128,10,8,6444.6
1,1,0,0,0,0,1,0,4,128,10,8,6441.8
1,1,0,0,0,0,2,0,4,128,10,8,6267.8
1,1,0,0,0,0,3,0,4,128,10,8,6321.6
1,1,0,0,0,0,4,0,4,128,10,8,6240
1,1,0,0,0,0,1,0,1,0,16,8,5639.8
1,1,0,0,0,0,2,0,1,0,16,8,5540
1,1,0,0,0,0,3,0,1,0,16,8,5539
1,1,0,0,0,0,4,0,1,0,16,8,5540.8
1,1,0,0,0,0,1,0,2,0,16,8,5633.8
1,1,0,0,0,0,2,0,2,0,16,8,5534
1,1,0,0,0,0,3,0,2,0,16,8,5535
1,1,0,0,0,0,4,0,2,0,16,8,5538.8
1,1,0,0,0,0,1,0,3,0,16,8,5610
1,1,0,0,0,0,2,0,3,0,16,8,5556.6
1,1,0,0,0,0,3,0,3,0,16,8,5539
1,1,0,0,0,0,4,0,3,0,16,8,5523
1,1,0,0,0,0,1,0,4,0,16,8,5614.6
1,1,0,0,0,0,2,0,4,0,16,8,5549
1,1,0,0,0,0,3,0,4,0,16,8,5529.2
1,1,0,0,0,0,4,0,4,0,16,8,5530.4
1,1,0,0,0,0,1,0,1,8,16,8,10168
1,1,0,0,0,0,2,0,1,8,16,8,10154.8
1,1,0,0,0,0,3,0,1,8,16,8,11095.2
1,1,0,0,0,0,4,0,1,8,16,8,11057.8
1,1,0,0,0,0,1,0,2,8,16,8,10142.2
1,1,0,0,0,0,2,0,2,8,16,8,9997
1,1,0,0,0,0,3,0,2,8,16,8,11160.4
1,1,0,0,0,0,4,0,2,8,16,8,11115.2
1,1,0,0,0,0,1,0,3,8,16,8,10212.8
1,1,0,0,0,0,2,0,3,8,16,8,10274.8
1,1,0,0,0,0,3,0,3,8,16,8,11049.8
1,1,0,0,0,0,4,0,3,8,16,8,10983.6
1,1,0,0,0,0,1,0,4,8,16,8,9936.6
1,1,0,0,0,0,2,0,4,8,16,8,9906.4
1,1,0,0,0,0,3,0,4,8,16,8,11021.2
1,1,0,0,0,0,4,0,4,8,16,8,10948.4
1,1,0,0,0,0,1,0,1,10,16,8,9337
1,1,0,0,0,0,2,0,1,10,16,8,9243.2
1,1,0,0,0,0,3,0,1,10,16,8,9188.6
1,1,0,0,0,0,4,0,1,10,16,8,10285
1,1,0,0,0,0,1,0,2,10,16,8,9167.8
1,1,0,0,0,0,2,0,2,10,16,8,9081.4
1,1,0,0,0,0,3,0,2,10,16,8,9167.2
1,1,0,0,0,0,4,0,2,10,16,8,10269.2
1,1,0,0,0,0,1,0,3,10,16,8,9365.2
1,1,0,0,0,0,2,0,3,10,16,8,9430
1,1,0,0,0,0,3,0,3,10,16,8,9195.6
1,1,0,0,0,0,4,0,3,10,16,8,9647
1,1,0,0,0,0,1,0,4,10,16,8,9138.6
1,1,0,0,0,0,2,0,4,10,16,8,9018.4
1,1,0,0,0,0,3,0,4,10,16,8,9112.6
1,1,0,0,0,0,4,0,4,10,16,8,10130
1,1,0,0,0,0,1,0,1,16,16,8,7984.8
1,1,0,0,0,0,2,0,1,16,16,8,8002.6
1,1,0,0,0,0,3,0,1,16,16,8,7739.2
1,1,0,0,0,0,4,0,1,16,16,8,8566.2
